date,ticker,open,high,low,close,volume,ma_10,ma_20,ema_20,momentum,volatility,next_day_return
2025-02-11,AAPL,228.2,235.23,228.13,232.62,53718400,232.53,230.66,232.464,0.0756683,5.32339,0.0182701
2025-02-12,AAPL,231.2,236.96,230.68,236.87,45243300,232.307,230.853,232.884,4.6553,5.48042,0.0196733
2025-02-13,AAPL,236.91,242.34,235.57,241.53,53614100,232.727,231.049,233.707,8.56613,5.79591,0.0127107
2025-02-14,AAPL,241.25,245.55,240.99,244.6,40896200,233.613,231.878,234.745,17.22,6.4844,-0.0005315
2025-02-18,AAPL,244.15,245.18,241.84,244.47,48822500,235.284,232.615,235.671,16.82,7.0411,0.00163617
2025-02-19,AAPL,244.66,246.01,243.16,244.87,32204200,236.517,233.739,236.547,12.25,7.11723,0.00392048
2025-02-20,AAPL,244.94,246.78,244.29,245.83,32316900,237.878,234.851,237.431,8.96001,7.18469,-0.00113899
2025-02-21,AAPL,245.95,248.69,245.22,245.55,53197400,239.137,235.958,238.204,4.02,7.03351,0.00631237
2025-02-24,AAPL,244.93,248.86,244.42,247.1,51326400,241.109,237.186,239.052,2.5,6.70326,-0.000242869
2025-02-25,AAPL,248,250,244.91,247.04,48013300,243.048,238.058,239.812,2.56999,6.79862,-0.0270401
2025-02-26,AAPL,244.33,244.98,239.13,240.36,44433600,243.822,238.176,239.864,-4.50999,6.81801,-0.0127309
2025-02-27,AAPL,239.41,242.46,237.06,237.3,41153600,243.865,238.086,239.62,-8.53,6.81708,0.0191319
2025-02-28,AAPL,236.95,242.09,230.2,241.84,56833400,243.896,238.312,239.832,-3.71001,6.86517,-0.0157542
2025-03-03,AAPL,241.79,244.03,236.11,238.03,47184000,243.239,238.426,239.66,-9.07001,6.83908,-0.00882244
2025-03-04,AAPL,237.71,240.07,234.68,235.93,53798100,242.385,238.835,239.305,-11.11,6.39821,-0.000805269
2025-03-05,AAPL,235.42,236.55,229.23,235.74,47227600,241.472,238.994,238.965,-4.62,6.2715,-0.00173922
2025-03-06,AAPL,234.44,237.86,233.16,235.33,45170400,240.422,239.15,238.619,-1.97,6.13137,0.0158926
2025-03-07,AAPL,235.11,241.37,234.76,239.07,46273600,239.774,239.456,238.662,-2.76999,5.95665,-0.0484796
2025-03-10,AAPL,235.54,236.16,224.22,227.48,72071200,237.812,239.46,237.597,-10.55,5.94602,-0.0291894
2025-03-11,AAPL,223.81,225.84,217.45,220.84,76137400,235.192,239.12,236.001,-15.09,6.79266,-0.0174787
2025-03-12,AAPL,220.14,221.75,214.91,216.98,62547500,232.854,238.338,234.19,-18.76,8.31094,-0.0336437
2025-03-13,AAPL,215.95,216.84,208.42,209.68,61368300,230.092,236.978,231.855,-25.65,10.4994,0.0181706
2025-03-14,AAPL,211.25,213.95,209.58,213.49,60107600,227.257,235.576,230.106,-25.58,11.6669,0.00238884
2025-03-17,AAPL,213.31,215.22,209.97,214,48073400,224.854,234.046,228.572,-13.48,12.4044,-0.00612148
2025-03-18,AAPL,214.16,215.15,211.49,212.69,42432400,222.53,232.457,227.06,-8.14999,13.0191,0.0119893
2025-03-19,AAPL,214.22,218.76,213.75,215.24,54385400,220.48,230.976,225.934,-1.73999,13.2167,-0.00529641
2025-03-20,AAPL,213.99,217.49,212.22,214.1,48862900,218.357,229.39,224.807,4.42001,13.2442,0.0194769
2025-03-21,AAPL,211.56,218.84,211.28,218.27,94127800,216.277,228.026,224.184,4.78,12.8923,0.0112704
2025-03-24,AAPL,221,221.48,218.58,220.73,44299500,215.602,226.707,223.855,6.73,12.1669,0.0136819
2025-03-25,AAPL,220.77,224.1,220.08,223.75,34493600,215.893,225.543,223.845,11.06,11.1941,-0.00992179
2025-03-26,AAPL,223.51,225.02,220.47,221.53,34466100,216.348,224.601,223.625,6.28999,10.6614,0.0104727
2025-03-27,AAPL,221.39,224.99,220.56,223.85,37094800,217.765,223.929,223.646,9.75,10.2339,-0.0265804
2025-03-28,AAPL,221.67,223.81,217.68,217.9,39818600,218.206,222.732,223.099,-0.37001,9.3942,0.0194126
2025-03-31,AAPL,217.01,225.62,216.23,222.13,65299300,219.019,221.937,223.007,1.40001,8.67679,0.00477197
2025-04-01,AAPL,219.81,223.68,218.9,223.19,36412700,220.069,221.3,223.024,-0.559998,8.03966,0.00313633
2025-04-02,AAPL,221.32,225.19,221.02,223.89,35905900,220.934,220.707,223.107,2.36,7.32424,-0.0924561
2025-04-03,AAPL,205.54,207.49,201.25,203.19,103419000,219.843,219.1,221.21,-20.66,7.47139,-0.0728874
2025-04-04,AAPL,193.89,199.88,187.34,188.38,125910900,216.854,216.566,218.083,-29.52,8.81701,-0.0367342
2025-04-07,AAPL,177.2,194.15,174.62,181.46,160466300,212.927,214.265,214.595,-40.67,11.435,-0.0498182
2025-04-08,AAPL,186.7,190.34,169.21,172.42,120859500,207.794,211.844,210.579,-50.77,14.6448,0.153289
2025-04-09,AAPL,171.95,200.61,171.89,198.85,184395900,205.526,210.937,209.462,-25.04,14.8695,-0.0423938
2025-04-10,AAPL,189.07,194.78,183,190.42,121880000,202.183,209.974,207.648,-12.77,15.5627,0.0405945
2025-04-11,AAPL,186.1,199.54,186.06,198.15,87435900,200.208,209.207,206.744,9.76999,15.7571,0.0220541
2025-04-14,AAPL,211.44,212.94,201.16,202.52,101352900,198.247,208.633,206.341,21.06,15.7824,-0.00187638
2025-04-15,AAPL,201.86,203.51,199.8,202.14,51343900,196.142,208.106,205.941,29.72,15.8159,-0.0389334
2025-04-16,AAPL,198.36,200.7,192.37,194.27,59732400,193.18,207.057,204.83,-4.58,16.0119,
2025-01-02,MSFT,424.678,425.217,414.02,417.742,16896500,,,417.742,,,0.0113957
2025-01-03,MSFT,420.237,423.181,418.7,422.503,16662900,,,418.196,,,0.0106295
2025-01-06,MSFT,427.144,433.451,424.629,426.994,20573600,,,419.034,,,-0.0128083
2025-01-07,MSFT,428.142,429.788,419.958,421.525,18139100,,,419.271,,,0.00518508
2025-01-08,MSFT,422.613,426.116,420.696,423.71,15054600,,,419.694,,,-0.0132137
2025-01-10,MSFT,423.78,423.86,414.189,418.112,20201100,,,419.543,0.369263,,-0.00420096
2025-01-13,MSFT,414.409,417.663,411.465,416.355,17604800,,,419.239,-6.14767,,-0.00364337
2025-01-14,MSFT,416.974,418.9,409.898,414.838,16935900,,,418.82,-12.1556,,0.0255972
2025-01-15,MSFT,418.291,427.293,417.433,425.457,19637800,,,419.452,3.93213,,-0.00405814
2025-01-16,MSFT,427.842,428.631,423.541,423.73,15300000,421.097,,419.86,0.019928,,0.010481
2025-01-17,MSFT,433.221,433.611,427.313,428.171,26197500,422.14,,420.651,10.0598,,-0.0012354
2025-01-21,MSFT,429.339,430.038,424.748,427.643,26085700,422.654,,421.317,11.2874,,0.041307
2025-01-22,MSFT,436.684,446.375,435.128,445.307,27803800,424.485,,423.602,30.4689,,0.0011429
2025-01-23,MSFT,441.116,445.856,440.617,445.816,18389300,426.914,,425.718,20.3592,,-0.00593223
2025-01-24,MSFT,444.269,445.756,440.517,443.171,15549500,428.86,,427.38,19.441,,-0.0213935
2025-01-27,MSFT,423.162,434.329,422.653,433.69,35647800,430.418,,427.981,5.51892,,0.0290869
2025-01-28,MSFT,433.73,447.483,430.517,446.305,23491700,433.413,,429.726,18.6626,,-0.0108901
2025-01-29,MSFT,445.796,445.986,439.519,441.445,23581400,436.074,,430.842,-3.8623,,-0.061809
2025-01-30,MSFT,417.932,422.014,412.333,414.16,54586300,434.944,,429.253,-31.6565,,0.00016874
2025-01-31,MSFT,418.142,419.848,414.08,414.229,34223400,433.994,427.545,427.822,-28.942,11.2405,-0.00997446
2025-02-03,MSFT,410.776,414.579,407.842,410.098,25679100,432.186,427.163,426.134,-23.5927,11.7115,0.00352863
2025-02-04,MSFT,411.864,413.092,408.92,411.545,20532100,430.577,426.615,424.745,-34.7603,12.1877,0.00223106
2025-02-05,MSFT,411.525,413.002,409.579,412.463,16316700,427.292,425.889,423.575,-28.9818,12.5904,0.0061216
2025-02-06,MSFT,413.172,417.363,413.172,414.988,16309800,424.209,425.562,422.757,0.828369,12.7928,-0.0145977
2025-02-07,MSFT,415.647,417.812,407.283,408.93,22886800,420.785,424.823,421.44,-5.29938,13.3214,0.00602807
2025-02-10,MSFT,412.882,414.629,410.098,411.395,20817900,418.556,424.487,420.484,1.29739,13.5816,-0.0018922
2025-02-11,MSFT,408.82,411.665,408.481,410.617,18140600,414.987,424.2,419.544,-0.928131,13.8209,-0.00583318
2025-02-12,MSFT,406.395,409.928,403.561,408.221,19121700,411.665,423.869,418.466,-4.24152,14.1325,0.00366715
2025-02-13,MSFT,406.186,410.178,405.547,409.718,23891700,411.22,423.082,417.633,-5.26944,14.4735,-0.00513964
2025-02-14,MSFT,406.974,408.092,405.068,407.613,22758500,410.559,422.276,416.678,-1.31738,14.8786,0.00296264
2025-02-18,MSFT,407.184,409.778,405.687,408.82,21423100,410.431,421.309,415.93,-2.57483,15.1025,0.0125232
2025-02-19,MSFT,407.064,414.659,406.834,413.94,24114200,410.671,420.624,415.74,3.32333,15.1109,0.00529063
2025-02-20,MSFT,415.29,419.31,412.54,416.13,23508700,411.037,419.165,415.778,7.90854,13.9676,-0.0190325
2025-02-21,MSFT,417.34,418.05,407.89,408.21,27524800,410.359,417.284,415.057,-1.50848,12.6612,-0.0103133
2025-02-24,MSFT,408.51,409.37,399.32,404,26443700,409.866,415.326,414.004,-3.61267,11.4142,-0.015099
2025-02-25,MSFT,401.1,401.92,396.7,397.9,29387400,408.517,413.536,412.47,-10.9203,11.1869,0.00459919
2025-02-26,MSFT,398.01,403.6,394.25,399.73,19619000,407.428,411.208,411.257,-14.21,8.54134,-0.0180122
2025-02-27,MSFT,401.27,405.74,392.17,392.53,21127400,405.859,408.762,409.473,-23.6,6.07438,0.0113622
2025-02-28,MSFT,392.66,397.63,386.57,396.99,32845700,404.586,407.903,408.284,-11.22,6.47167,-0.0214111
2025-03-03,MSFT,398.82,398.82,386.16,388.49,23007700,402.674,406.616,406.399,-15.51,7.60714,0.000308876
2025-03-04,MSFT,383.4,392.58,381,388.61,29342900,400.653,405.542,404.705,-9.29001,8.54871,0.0319343
2025-03-05,MSFT,389.34,401.67,388.81,401.02,23433100,399.361,405.016,404.354,1.28998,8.48343,-0.0102987
2025-03-06,MSFT,394.28,402.15,392.68,396.89,23304600,397.437,404.237,403.643,4.36002,8.4786,-0.00902017
2025-03-07,MSFT,392.32,394.8,385.54,393.31,22034100,395.947,403.153,402.659,-3.67999,8.41731,-0.0334342
2025-03-10,MSFT,385.84,386.4,377.22,380.16,32840100,393.563,401.715,400.516,-8.32999,9.73356,0.000762859
2025-03-11,MSFT,379,386,376.91,380.45,30380200,391.818,400.167,398.605,-8.15997,10.5399,0.00741221
2025-03-12,MSFT,382.95,385.22,378.95,383.27,24253600,390.172,398.8,397.145,-17.75,10.8813,-0.0117411
2025-03-13,MSFT,383.16,385.32,377.45,378.77,20473000,388.796,397.328,395.395,-18.12,11.5137,0.0258468
2025-03-14,MSFT,379.78,390.23,379.51,388.56,19952800,387.953,396.27,394.744,-4.75,11.285,0.000360342
2025-03-17,MSFT,386.7,392.71,385.57,388.7,22474300,387.974,395.324,394.168,8.54001,11.0749,-0.0133265
2025-03-18,MSFT,387.07,387.37,381.1,383.52,19486900,387.465,394.059,393.154,3.06998,10.8957,0.011212
2025-03-19,MSFT,385.53,389.68,384,387.82,19185500,386.145,392.753,392.646,4.55002,9.90791,-0.00252697
2025-03-20,MSFT,385.74,391.79,383.28,386.84,18470500,385.14,391.288,392.093,8.07001,8.30583,0.0114259
2025-03-21,MSFT,383.22,391.74,382.8,391.26,39675900,384.935,390.441,392.014,2.70001,7.29112,0.00465158
2025-03-24,MSFT,395.4,395.4,389.81,393.08,21004500,386.227,389.895,392.115,4.37997,6.59826,0.00529159
2025-03-25,MSFT,393.92,396.36,392.64,395.16,15775000,387.698,389.758,392.405,11.64,6.45009,-0.0131339
2025-03-26,MSFT,395,395.31,388.57,389.97,16108400,388.368,389.27,392.173,2.14999,6.01012,0.00156419
2025-03-27,MSFT,390.13,392.24,387.4,390.58,13766800,389.549,389.172,392.022,3.73999,5.97014,-0.0301603
2025-03-28,MSFT,388.08,389.13,376.93,378.8,21632000,388.573,388.263,390.762,-12.46,6.10065,-0.00900204
2025-03-31,MSFT,372.54,377.07,367.24,375.39,35184700,387.242,387.608,389.298,-17.69,6.74428,0.0181145
2025-04-01,MSFT,374.65,382.85,373.23,382.19,19689500,387.109,387.287,388.621,-12.97,6.8461,-0.000130793
2025-04-02,MSFT,377.97,385.08,376.62,382.14,16092600,386.541,386.343,388.004,-7.82999,6.11549,-0.0236302
2025-04-03,MSFT,374.79,377.48,369.35,373.11,30198000,385.168,385.154,386.586,-17.47,6.26681,-0.0355659
2025-04-04,MSFT,364.13,374.59,359.48,359.84,49209900,382.026,383.48,384.038,-18.96,8.15782,-0.00550248
2025-04-07,MSFT,350.88,371,344.79,357.86,50425000,378.504,382.365,381.545,-17.53,9.96037,-0.00922145
2025-04-08,MSFT,368.26,373.65,350.25,354.56,35868900,374.444,381.071,378.975,-27.63,11.745,0.101337
2025-04-09,MSFT,353.54,393.23,353.1,390.49,50199700,374.496,381.432,380.072,8.34998,11.9257,-0.0234064
2025-04-10,MSFT,382.06,383.9,367.8,381.35,38024400,373.573,381.561,380.194,8.24002,11.9093,0.0186181
2025-04-11,MSFT,380.64,390.05,378.89,388.45,23839200,374.538,381.555,380.98,28.61,11.9059,-0.00164761
2025-04-14,MSFT,393.22,394.65,384.21,387.81,19251200,375.78,381.511,381.63,29.95,11.8794,-0.00536342
2025-04-15,MSFT,388.51,391.89,384.16,385.73,17199900,376.134,381.621,382.021,31.17,11.9094,-0.036606
2025-04-16,MSFT,380.67,381.61,368,371.61,21967800,375.081,380.811,381.029,-18.88,12.0164,
2025-01-02,GOOG,191.267,192.98,188.495,190.413,17545200,,,190.413,,,0.0131144
2025-01-03,GOOG,192.506,194.279,191.132,192.91,12875000,,,190.651,,,0.0250091
2025-01-06,GOOG,194.928,199.333,194.838,197.735,19483300,,,191.326,,,-0.00631442
2025-01-07,GOOG,198.044,201.91,195.717,196.486,16966800,,,191.817,,,-0.00671046
2025-01-08,GOOG,193.729,197.415,193.53,195.168,14335300,,,192.136,,,-0.0113619
2025-01-10,GOOG,195.198,197.395,191.382,192.95,20753800,,,192.214,2.53711,,-0.00455565
2025-01-13,GOOG,191.132,192.271,188.445,192.071,13169100,,,192.2,-0.839066,,-0.0064485
2025-01-14,GOOG,192.281,193.05,189.424,190.833,13651200,,,192.07,-6.90215,,0.031039
2025-01-15,GOOG,194.129,197.575,193.11,196.756,12894900,,,192.516,0.269684,,-0.013047
2025-01-16,GOOG,195.602,196.756,194.079,194.189,13449600,193.951,,192.675,-0.978882,,0.0161514
2025-01-17,GOOG,197.825,198.584,195.088,197.325,22109100,194.642,,193.118,4.37502,,0.010529
2025-01-21,GOOG,200.282,203.608,199.213,199.403,19005200,195.292,,193.717,7.33167,,0.00200366
2025-01-22,GOOG,200.322,201.89,198.973,199.802,15477400,195.498,,194.296,8.96977,,-0.00224961
2025-01-23,GOOG,199.752,201.71,196.596,199.353,15170800,195.785,,194.778,2.59705,,0.0116244
2025-01-24,GOOG,199.623,202.339,199.557,201.67,12732400,196.435,,195.434,7.48148,,-0.0402674
2025-01-27,GOOG,193.969,198.444,192.481,193.549,24970200,196.495,,195.255,-3.7757,,0.0170305
2025-01-28,GOOG,194.428,197.006,192.391,196.846,15939200,196.973,,195.406,-2.55708,,0.000558119
2025-01-29,GOOG,197.145,198.234,194.968,196.956,12287800,197.585,,195.554,-2.84676,,0.0276397
2025-01-30,GOOG,199.533,203.007,199.245,202.399,14571500,198.149,,196.206,3.04652,,0.0146573
2025-01-31,GOOG,203.483,206.844,203.348,205.366,17087300,199.267,196.609,197.078,3.6958,3.97405,-0.014397
2025-02-03,GOOG,201.985,204.986,201.431,202.409,16719500,199.775,197.209,197.586,8.85989,3.89417,0.0250198
2025-02-04,GOOG,204.267,208.462,204.028,207.474,28285400,200.582,197.937,198.528,10.6279,4.37944,-0.0693756
2025-02-05,GOOG,192.88,194.329,189.694,193.08,43666400,199.91,197.704,198.009,-3.87558,4.51242,5.16845e-05
2025-02-06,GOOG,190.773,193.609,190.273,193.09,20816600,199.284,197.534,197.54,-9.3094,4.62321,-0.0319176
2025-02-07,GOOG,192.521,192.795,184.889,186.927,29565700,197.81,197.122,196.53,-18.439,5.17904,0.0056642
2025-02-10,GOOG,188.845,189.774,187.396,187.986,16606000,197.253,196.874,195.716,-14.4236,5.49864,-0.00600414
2025-02-11,GOOG,186.622,188.585,185.868,186.857,13028100,196.254,196.614,194.872,-20.6165,5.85068,-0.00876687
2025-02-12,GOOG,185.019,186.617,183.421,185.219,17632300,195.081,196.333,193.953,-7.86105,6.26275,0.0132126
2025-02-13,GOOG,185.718,187.776,184.67,187.666,12729300,193.607,195.878,193.354,-5.42381,6.5535,-0.00537577
2025-02-14,GOOG,186.617,187.936,185.898,186.657,12714200,191.737,195.502,192.716,-0.269684,6.86469,-0.00572593
2025-02-18,GOOG,187.227,187.566,183.371,185.589,19796000,190.054,194.915,192.037,-2.39726,7.19435,0.00715826
2025-02-19,GOOG,185.973,187.147,185.289,186.917,13120500,187.999,194.291,191.55,0.0599213,7.32496,-0.00261849
2025-02-20,GOOG,186.288,186.907,184.39,186.428,12063800,187.334,193.622,191.062,1.20863,7.40537,-0.027111
2025-02-21,GOOG,187.077,187.257,180.924,181.373,19520800,186.162,192.723,190.139,-6.29283,7.75605,-0.00214782
2025-02-24,GOOG,183.591,184.879,180.674,180.984,18734000,185.568,191.689,189.267,-5.67354,7.87844,-0.0210829
2025-02-25,GOOG,179.95,180.554,176.569,177.168,20832500,184.486,190.87,188.115,-8.42041,8.50167,-0.0150533
2025-02-26,GOOG,176.744,177.877,173.392,174.501,23637200,183.25,189.752,186.818,-12.4159,9.12063,-0.0257011
2025-02-27,GOOG,175.74,176.389,169.559,170.016,25930500,181.73,188.405,185.218,-16.4113,9.95217,0.0118089
2025-02-28,GOOG,170.106,172.304,168.198,172.024,30049800,180.166,186.887,183.962,-9.34935,10.0217,-0.0206712
2025-03-03,GOOG,173.532,174.801,167.449,168.468,24122000,178.347,185.042,182.486,-12.5157,9.8353,0.0234198
2025-03-04,GOOG,167.749,174.966,167.349,172.414,30711400,177.029,183.542,181.527,-4.75458,9.32109,0.0137884
2025-03-05,GOOG,172.124,175.55,170.735,174.791,18848000,175.817,181.908,180.885,0.289688,7.61307,-0.00445741
2025-03-06,GOOG,172.354,176.529,172.312,174.012,19082400,174.575,180.954,180.231,3.99545,7.32898,0.00883985
2025-03-07,GOOG,173.045,176.699,172.054,175.55,16395300,173.993,180.077,179.785,3.52599,6.83302,-0.04409
2025-03-10,GOOG,170.16,170.45,165.565,167.81,28990700,172.675,179.121,178.644,-0.658081,7.15399,-0.0109052
2025-03-11,GOOG,166.68,168.655,163.24,165.98,23705900,171.557,178.021,177.438,-6.43358,7.40668,0.018195
2025-03-12,GOOG,168.47,169.53,165.48,169,19880100,171.006,177.128,176.635,-5.79088,7.36165,-0.0252663
2025-03-13,GOOG,167.98,168.12,164.07,164.73,15206200,170.478,176.104,175.501,-9.28177,7.59832,0.0175439
2025-03-14,GOOG,165.315,168.25,164.51,167.62,18611100,170.037,175.102,174.75,-7.93001,7.30952,-0.0062641
2025-03-17,GOOG,167.325,168.46,165.81,166.57,17839100,169.848,174.097,173.971,-1.23999,7.01213,-0.0234136
2025-03-18,GOOG,165.96,166.44,158.8,162.67,24616800,168.873,172.951,172.895,-3.31,6.90727,0.0221922
2025-03-19,GOOG,163.915,168.133,163.05,166.28,24955700,168.022,171.919,172.265,-2.72,6.21825,-0.00739714
2025-03-20,GOOG,163.825,167.03,163.14,165.05,19981500,167.126,170.851,171.578,0.320007,5.37303,0.00727051
2025-03-21,GOOG,163.38,166.47,163.03,166.25,29882100,166.196,170.094,171.07,-1.37,4.85321,0.0221353
2025-03-24,GOOG,169.265,170.5,167.44,169.93,18742800,166.408,169.542,170.962,3.35999,4.12219,0.0168305
2025-03-25,GOOG,171.18,172.91,170.55,172.79,13841600,167.089,169.323,171.136,10.12,3.79949,-0.0326986
2025-03-26,GOOG,171.3,171.94,166.861,167.14,22498000,166.903,168.955,170.755,0.860001,3.62394,-0.018308
2025-03-27,GOOG,166.71,167.44,163.85,164.08,21571200,166.838,168.658,170.12,-0.970001,3.77248,-0.0488786
2025-03-28,GOOG,162.36,163.81,155.339,156.06,34866500,165.682,167.86,168.781,-10.19,4.6171,0.00108931
2025-03-31,GOOG,154.81,157.13,152.21,156.23,33591600,164.648,167.248,167.585,-13.7,5.29362,0.0169622
2025-04-01,GOOG,155.3,160.08,155.255,158.88,20111400,164.269,166.571,166.756,-13.91,5.46088,-0.000125908
2025-04-02,GOOG,156.96,160.275,156.53,158.86,17113300,163.527,165.775,166.004,-8.28,5.35975,-0.0392169
2025-04-03,GOOG,152.835,154.687,152.18,152.63,28416100,162.285,164.705,164.73,-11.45,5.7486,-0.0320383
2025-04-04,GOOG,149.9,153.09,147.54,147.74,39832200,160.434,163.315,163.112,-8.31999,6.32221,0.010153
2025-04-07,GOOG,143.39,154.93,142.66,149.24,47823000,158.365,162.386,161.791,-6.98999,6.95888,-0.0178237
2025-04-08,GOOG,153.575,154.44,145.21,146.58,35304400,155.744,161.417,160.342,-12.3,7.73988,0.0987856
2025-04-09,GOOG,146.33,161.87,145.81,161.06,46479500,155.136,161.019,160.411,2.2,7.53125,-0.0353285
2025-04-10,GOOG,158.76,160.03,152.2,155.37,35270500,154.265,160.551,159.931,2.73999,7.5792,0.0259381
2025-04-11,GOOG,155.585,159.86,155.585,159.4,22582000,154.599,160.14,159.88,11.66,7.39639,0.0129862
2025-04-14,GOOG,162.31,164.03,159.92,161.47,18255900,155.123,159.885,160.032,12.23,7.24952,-0.0172788
2025-04-15,GOOG,161.57,162.05,157.645,158.68,15690800,155.103,159.686,159.903,12.1,7.22371,-0.0200403
2025-04-16,GOOG,155.47,158.18,153.91,155.5,16921500,154.767,159.147,159.484,-5.56,7.10704,
2025-01-02,GOOGL,190.431,191.779,187.284,189.212,20370800,,,189.212,,,0.0124584
2025-01-03,GOOGL,191.15,192.988,189.761,191.569,18596200,,,189.437,,,0.0264873
2025-01-06,GOOGL,193.757,197.992,193.627,196.644,29563600,,,190.123,,,-0.00700965
2025-01-07,GOOGL,196.883,200.769,194.376,195.265,26487200,,,190.613,,,-0.00787769
2025-01-08,GOOGL,192.348,196.064,192.159,193.727,24864800,,,190.909,,,-0.00984792
2025-01-10,GOOGL,194.076,196.294,190.091,191.819,26665200,,,190.996,2.60699,,-0.00536343
2025-01-13,GOOGL,189.851,190.96,187.144,190.79,21823700,,,190.976,-0.779099,,-0.00706771
2025-01-14,GOOGL,191.02,191.759,188.093,189.442,17174900,,,190.83,-7.20171,,0.0310556
2025-01-15,GOOGL,192.868,196.134,191.639,195.325,21776000,,,191.258,0.0599213,,-0.0135004
2025-01-16,GOOGL,193.917,195.255,192.588,192.688,17815400,192.648,,191.394,-1.0388,,0.0160178
2025-01-17,GOOGL,196.304,197.003,193.527,195.775,27735100,193.304,,191.812,3.95544,,0.0104592
2025-01-21,GOOGL,198.841,202.057,197.642,197.822,29971300,193.93,,192.384,7.03191,,0.00161572
2025-01-22,GOOGL,198.831,200.249,197.303,198.142,26200600,194.079,,192.932,8.69998,,-0.00196605
2025-01-23,GOOGL,197.912,200.07,194.975,197.752,26951400,194.328,,193.391,2.4272,,0.0112638
2025-01-24,GOOGL,197.872,200.669,197.772,199.98,23877500,194.953,,194.019,7.29161,,-0.041956
2025-01-27,GOOGL,192.189,196.654,190.511,191.589,41728900,194.93,,193.787,-4.18518,,0.0181951
2025-01-28,GOOGL,192.528,195.255,190.461,195.075,24157900,195.359,,193.91,-2.74684,,0.000563262
2025-01-29,GOOGL,195.335,196.564,193.207,195.185,18218300,195.933,,194.032,-2.95659,,0.0279412
2025-01-30,GOOGL,197.772,201.168,197.443,200.639,24354700,196.465,,194.661,2.88667,,0.0156819
2025-01-31,GOOGL,201.768,205.244,201.568,203.785,32042000,197.574,195.111,195.53,3.80562,3.87337,-0.0136752
2025-02-03,GOOGL,200.459,203.516,199.87,200.999,27838300,198.097,195.701,196.051,9.40916,3.82492,0.0255927
2025-02-04,GOOGL,203.156,206.812,202.577,206.143,43856400,198.929,196.429,197.012,11.0673,4.34874,-0.0729237
2025-02-05,GOOGL,190.85,192.528,187.814,191.11,70373900,198.226,196.153,196.45,-4.0753,4.50752,0.00141115
2025-02-06,GOOGL,189.282,191.879,188.503,191.38,29297400,197.588,195.958,195.967,-9.25932,4.62986,-0.0326723
2025-02-07,GOOGL,190.83,190.96,183.029,185.127,49315000,196.103,195.528,194.934,-18.6585,5.21093,0.00609695
2025-02-10,GOOGL,187.134,187.983,185.646,186.255,23105600,195.57,195.25,194.108,-14.743,5.55641,-0.00616715
2025-02-11,GOOGL,184.817,186.725,184.068,185.107,21239500,194.573,194.966,193.251,-21.0358,5.92933,-0.00922731
2025-02-12,GOOGL,183.009,184.897,181.621,183.399,22072600,193.394,194.664,192.312,-7.71112,6.36371,0.0137792
2025-02-13,GOOGL,184.108,186.066,182.929,185.926,21402500,191.923,194.194,191.704,-5.45372,6.6528,-0.00488886
2025-02-14,GOOGL,184.847,186.186,184.108,185.017,20448400,190.046,193.81,191.067,-0.109879,6.95831,-0.00788205
2025-02-18,GOOGL,185.386,185.746,181.531,183.559,29916700,188.302,193.199,190.352,-2.6969,7.30436,0.00816238
2025-02-19,GOOGL,183.858,185.247,183.379,185.057,19549400,186.194,192.561,189.848,-0.0499573,7.43571,-0.00383224
2025-02-20,GOOGL,184.587,185.097,182.51,184.348,20441500,185.517,191.872,189.324,0.948898,7.52998,-0.0265496
2025-02-21,GOOGL,184.937,185.127,178.874,179.453,35199200,184.325,190.957,188.384,-6.47255,7.88135,-0.0022821
2025-02-24,GOOGL,181.781,182.909,178.684,179.044,29854200,183.716,189.91,187.494,-5.97311,8.00914,-0.0213668
2025-02-25,GOOGL,177.835,178.534,174.489,175.218,41913400,182.613,189.091,186.325,-8.34039,8.64018,-0.0153346
2025-02-26,GOOGL,174.869,175.877,171.383,172.531,35431300,181.355,187.964,185.012,-12.5256,9.26627,-0.0244891
2025-02-27,GOOGL,173.79,174.359,167.747,168.306,39991000,179.846,186.62,183.421,-16.0415,10.0775,0.0105637
2025-02-28,GOOGL,168.486,170.414,166.578,170.084,48130600,178.262,185.092,182.15,-9.36922,10.1562,-0.0192036
2025-03-03,GOOGL,171.732,173.171,165.739,166.818,40770500,176.442,183.244,180.69,-12.2259,9.93665,0.0234118
2025-03-04,GOOGL,166.049,173.091,165.609,170.723,45388000,175.158,181.73,179.741,-4.49483,9.38003,0.0122865
2025-03-05,GOOGL,170.324,173.58,168.866,172.821,30954900,173.935,180.064,179.082,0.289673,7.6075,-0.00387242
2025-03-06,GOOGL,170.334,174.609,170.304,172.152,28302000,172.715,179.116,178.422,3.84557,7.33496,0.00876128
2025-03-07,GOOGL,171.063,174.769,170.074,173.66,27385800,172.136,178.23,177.968,3.5759,6.8284,-0.0448578
2025-03-10,GOOGL,168.26,168.46,163.69,165.87,43604000,170.818,177.267,176.816,-0.947876,7.15463,-0.0110327
2025-03-11,GOOGL,164.91,166.75,161.37,164.04,39587400,169.701,176.157,175.599,-6.68338,7.40585,0.018715
2025-03-12,GOOGL,166.58,167.64,163.53,167.11,28372400,169.158,175.257,174.791,-5.71097,7.35429,-0.0260308
2025-03-13,GOOGL,166.04,166.13,162.11,162.76,31756200,168.604,174.225,173.645,-9.39174,7.59573,0.0167732
